id_event,short_title,performer_id,performer_name,average_price,venue_state,id_performer,name_merged,type_performer,taxonomy_id,genre_id,genre_name,postal_code,capacity,combined_venue,combined_address,combined_city,combined_venueid,combined_country
6225434,SoDown (18+),392608,SoDown,118.0,DC,,,,,,,,,Soundcheck,1420 K Street Northwest,Washington,81756.0,US
6307639,Broadway Rave (18+),800696,Broadway Rave,60.0,MN,,,,,,,55401,1800.0,Fine Line Music Cafe,318 First Avenue North,Minneapolis,906.0,US
6061003,Oregon Symphony - Kristin Chenoweth,1073,Kristin Chenoweth,147.0,OR,,,,,,,,,Arlene Schnitzer Concert Hall,1037 SW Broadway,Portland,319.0,US
6252495,Live Wire,25131,Live Wire,54.0,OR,,,,,,,97214,850.0,Revolution Hall - Portland,1300 SE Stark Street,Portland,77427.0,US
6253626,Eslabon Armado with Deorro,797121,Eslabon Armado,105.0,CA,797121.0,Eslabon Armado,band,2000000.0,504.0,Latin,,,The Torch at LA Coliseum,3911 S. Figueroa Street,Los Angeles,521180.0,US
6274780,Lit,7045,Lit,26.0,CA,,,,,,,92230,2557.0,Morongo Casino Resort and Spa,49500 Seminole Drive,Cabazon,854.0,US
6269294,Ozomatli,1383,Ozomatli,72.0,CA,,,,,,,,,Ventura Music Hall,1888 East Thompson Boulevard,Ventura,519849.0,US
6287957,Hot Chip (21+),4145,Hot Chip,60.0,WA,4145.0,Hot Chip,band,2000000.0,458.0,Indie,98122,578.0,Neumos,925 East Pike Street,Seattle,657.0,US
6181157,The White Buffalo with Dave Hause,30689,The White Buffalo,119.0,CA,,,,,,,92704,550.0,The Observatory,3503 S. Harbor Blvd.,Santa Ana,1899.0,US
6285619,Bell Witch,64813,Bell Witch,49.0,OR,,,,,,,,,WOW Hall,291 West 8th Avenue,Eugene,1191.0,US
6255755,Jeffrey Martin (21+),797798,Jeffrey Martin,41.0,CA,,,,,,,,,The Wayfarer,843 W. 19th St.,Costa Mesa,66564.0,US
6126734,Hiss Golden Messenger,140552,Hiss Golden Messenger,103.0,CA,,,,,,,,,The Fillmore - San Francisco,1805 Geary Boulevard,San Francisco,324.0,US
6034727,Chad Daniels,148062,Chad Daniels,77.0,OR,,,,,,,97202,620.0,Aladdin Theater,3017 SE Milwaukie Ave.,Portland,627.0,US
6307539,Some Girls: Rolling Stones Tribute & Rex Holmes,808303,Some Girls: Rolling Stones Tribute,37.0,CA,,,,,,,,,The Canyon - Montclair,5600 North Montclair Plaza Lane,Montclair,462608.0,US
6036004,Highly Suspect,37338,Highly Suspect,104.0,CA,,,,,,,,,Great American Music Hall,859 O'Farrell Street,San Francisco,1057.0,US
6143237,Gilberto Santa Rosa,787,Gilberto Santa Rosa,147.0,CA,,,,,,,95113,1500.0,San Jose Civic,145 West San Carlos Street,San Jose,638.0,US
6236633,Death From Above 1979,10556,Death from Above 1979,83.0,CA,,,,,,,90069,500.0,The Roxy Theatre,9009 Sunset Boulevard,Los Angeles,973.0,US
5857046,Tenille Arts (Rescheduled from 1/7/23),704603,Tenille Arts,89.0,AB,,,,,,,T7X 3Y3,1000.0,River Cree Resort & Casino,300 East Lapotac Blvd,Enoch,964.0,Canada
6244548,The Meteors,1837,The Meteors,94.0,CA,,,,,,,,,Strummer's,833 E Fern Ave,Fresno,1736.0,US
6286241,Indira Paganotto (18+),803076,Indira Paganotto,69.0,TX,,,,,,,,,The Concourse Project,8509 Burleson Road,Austin,518935.0,US
6285879,The Nth Power (21+),261894,The Nth Power,59.0,CA,,,,,,,94117,500.0,The Independent,628 Divisadero Street,San Francisco,649.0,US
6059506,Reggae Gold,114522,Reggae Gold,91.0,IL,,,,,,,60647,400.0,Subterranean,2011 West North Avenue,Chicago,2088.0,US
6259019,Toby Keith,1912,Toby Keith,462.0,NV,1912.0,Toby Keith,band,2000000.0,450.0,Country,89109,6400.0,Dolby Live at Park MGM,3770 S Las Vegas Blvd,Las Vegas,431354.0,US
6253326,Raekwon,4203,Raekwon,103.0,CA,,,,,,,90015,2300.0,The Novo,800 W Olympic Blvd,Los Angeles,590.0,US
5886832,Miranda Lambert,1268,Miranda Lambert,251.0,NV,1268.0,Miranda Lambert,band,2000000.0,450.0,Country,89109,7500.0,Bakkt Theater at Planet Hollywood,3667 Las Vegas Boulevard South,Las Vegas,1535.0,US
6280755,Zedd,16700,Zedd,175.0,NY,16700.0,Zedd,band,2000000.0,456.0,Rock,10001,600.0,Marquee New York,289 10th Avenue,New York,41977.0,US
6052825,Parker McCollum,340818,Parker McCollum,180.0,NV,340818.0,Parker McCollum,band,2000000.0,450.0,Country,89109,3200.0,The Cosmopolitan of Las Vegas,3708 South Las Vegas Boulevard,Las Vegas,3846.0,US
6180338,CRi - Christophe Dube (21+ Events),523251,CRi - Christophe Dube,53.0,UT,,,,,,,,,Soundwell,149 W 200 S,Salt Lake City,447061.0,US
6113476,Paul Cauthen (21+),305734,Paul Cauthen,162.0,WA,305734.0,Paul Cauthen,band,2000000.0,450.0,Country,98101,1150.0,The Showbox,1426 1st Ave,Seattle,1671.0,US
6283816,Zay Wilson (21+),801114,Zay Wilson,33.0,MA,,,,,,,,,The Grand - Boston,58 Seaport Blvd.,Boston,400681.0,US
6035820,Lainey Wilson,703721,Lainey Wilson,207.0,NV,703721.0,Lainey Wilson,band,2000000.0,450.0,Country,,,The Theater at Virgin Hotels,4455 Paradise Road,Las Vegas,161.0,US
5942026,Opium,142276,Opium,5817.0,NV,,,,,,,,,Opium Theatre at the Cosmopolitan of Las Vegas,3660 North Las Vegas Boulevard,Las Vegas,479961.0,US
6271351,Sammy Johnson,442024,Sammy Johnson,62.0,CA,,,,,,,95060,800.0,The Catalyst,1011 Pacific Avenue,Santa Cruz,890.0,US
6292834,Vegyn,686572,Vegyn,79.0,CA,,,,,,,,,The Fonda Theatre,6126 Hollywood Blvd.,Los Angeles,434763.0,US
6049866,Dylan Matthew with Caleb Hearn (Rescheduled from 10/26/23) (Moved from The Bellwether),777269,Dylan Matthew,79.0,CA,,,,,,,90017,600.0,Teragram Ballroom,1234 West 7th Street,Los Angeles,78478.0,US
6232592,Spencer Brown,298134,Spencer Brown,39.0,UT,,,,,,,,,Sky SLC,149 Pierpont Ave.,Salt Lake City,80809.0,US
6229563,Winnipeg Folk Festival Concerts: The Funk Hunters,259660,Winnipeg Folk Festival Concerts,55.0,MB,,,,,,,,,The Park Theatre,698 Osborne Street,Winnipeg,10829.0,Canada
5862159,Purple Reign - The Prince Tribute Show,20510,Purple Reign - Prince Tribute,140.0,NV,,,,,,,,,Tropicana Hotel Las Vegas,3801 Las Vegas Boulevard,Las Vegas,8284.0,US
6033830,The Bellamy Brothers,6136,The Bellamy Brothers,351.0,NV,,,,,,,,,The Showroom at the Golden Nugget Las Vegas,301 Fremont Street,Las Vegas,4365.0,US
6129721,Mersiv,692209,Mersiv,79.0,NY,,,,,,,10003,2500.0,Webster Hall,125 East 11th Street,New York,463.0,US
5926204,The Carolina Opry,58455,The Carolina Opry,122.0,SC,,,,,,,,,The Carolina Opry,8901 N Kings Hwy,Myrtle Beach,9730.0,US
6157313,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,168.0,PA,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,17033,12500.0,Giant Center,550 Hersheypark Drive,Hershey,464.0,US
6309075,Ludacris,1159,Ludacris,143.0,,1159.0,Ludacris,band,2000000.0,452.0,Pop,,,St. Pete Pier,800 Second Avenue N.E.,Saint Petersburg,521790.0,Russian Federation
6156228,The Crossing,105033,The Crossing,110.0,PA,,,,,,,,,Zellerbach Theatre,3680 Walnut Street,Philadelphia,2720.0,US
6053322,Wage War with Erra and Zero 9:36,259963,Wage War,208.0,FL,259963.0,Wage War,band,2000000.0,473.0,Hard Rock,,,House of Blues - Orlando,1490 E Buena Vista Dr,Orlando,617.0,US
6239108,Anberlin,196,Anberlin,80.0,FL,196.0,Anberlin,band,2000000.0,452.0,Pop,33605,2143.0,The Ritz Ybor,1503 E 7th Ave,Tampa,1034.0,US
6259016,Anime Night (18+),802624,Anime Night,111.0,PA,,,,,,,,,Roxian Theatre,425 Chartiers Ave.,McKees Rocks,460334.0,US
6295102,ESPN Band of the Year,808126,ESPN Band of the Year,118.0,GA,,,,,,,,,Mercedes-Benz Stadium,35 Northside Dr NW,Atlanta,419590.0,US
6164113,Lil Darkie,797814,Lil Darkie,100.0,FL,,,,,,,32801,1250.0,The Beacham,46 N Orange Ave,Orlando,4877.0,US
6296546,Left To Suffer (16+),789058,Left To Suffer,43.0,NY,,,,,,,,,Mohawk Place,47 East Mohawk Street,Buffalo,2416.0,US
6239368,Boney M. ,45547,Boney M.,101.0,NS,,,,,,,,,Centre 200,481 George Street,Sydney,6106.0,Canada
6276073,Brass Queens,782239,Brass Queens,36.0,NY,,,,,,,,,Cafe Wha?,115 Macdougal,New York,9864.0,US
6231900,Lagwagon (Moved from Lee's Palace),11695,Lagwagon,134.0,ON,,,,,,,M4K 1N2,1500.0,Danforth Music Hall,147 Danforth Ave,Toronto,6378.0,Canada
6168326,Big Something,17636,Big Something,85.0,MD,,,,,,,,,8X10 Club,10 East Cross Street,Baltimore,464539.0,US
6199105,Gerald Albright,783,Gerald Albright,105.0,OH,,,,,,,44308,2592.0,Akron Civic Theatre,182 South Main Street,Akron,1089.0,US
6174188,Choir! Choir! Choir!,369175,Choir! Choir! Choir!,94.0,NY,,,,,,,10003,1000.0,Irving Plaza,17 Irving Place,New York,519.0,US
6230645,Morgan James,86394,Morgan James,107.0,VA,,,,,,,23606,453.0,Ferguson Center for the Arts Concert Hall,1 University Place,Newport News,798.0,US
6176244,Broken Social Scene (19+),377,Broken Social Scene,71.0,ON,,,,,,,,,The Concert Hall,888 Yonge Street,Toronto,236012.0,Canada
6145494,The Bouncing Souls,354,The Bouncing Souls,132.0,PA,,,,,,,,,The Fillmore Philadelphia,29 E Allen Street,Philadelphia,78730.0,US
6274708,Mike's Dead,772746,Mike's Dead,75.0,OH,772746.0,Mike's Dead,band,2000000.0,493.0,Rap,,,The Basement,391 Neil Ave.,Columbus,760.0,US
6137625,Duncan Trussell (18+),54078,Duncan Trussell,82.0,NC,,,,,,,,,Comedy Zone Charlotte,900 Seaboard Street,Charlotte,8502.0,US
6128919,The Armed with Model/Actriz,693496,The Armed,63.0,MI,,,,,,,48226,1000.0,Saint Andrews Hall,431 East Congress Street,Detroit,2404.0,US
6212162,Dogs In A Pile,784669,Dogs In A Pile,90.0,NJ,,,,,,,,,The Stone Pony,913 Ocean Ave,Asbury Park,334.0,US
6161389,Bone Thugs-N-Harmony,347,Bone Thugs-N-Harmony,116.0,KY,,,,,,,,,MegaCorp Pavilion,101 West 4th Street,Newport,518983.0,US
6236067,"Rachel Bloom: Death, Let Me Do My Show",162726,Rachel Bloom,167.0,NY,,,,,,,10003,347.0,Orpheum Theatre - NY,126 Second Ave,New York,2964.0,US
6264411,Latrice Royale,363598,Latrice Royale,105.0,OH,,,,,,,43201,1700.0,Newport Music Hall,1722 North High Street,Columbus,821.0,US
6262796,Savannah Cristina,724398,Savannah Cristina,64.0,GA,,,,,,,,,The Masquerade - Purgatory,50 Lower Alabama Street,Atlanta,6490.0,US
5926203,The Carolina Opry,58455,The Carolina Opry,122.0,SC,,,,,,,,,The Carolina Opry,8901 N Kings Hwy,Myrtle Beach,9730.0,US
6051716,Moon Hooch with Cloudchord (18+),18284,Moon Hooch,103.0,MA,,,,,,,02215,650.0,Paradise Rock Club,967 Commonwealth Ave.,Boston,540.0,US
6093010,Here We Are,164833,Here We Are,150.0,NY,,,,,,,,,The Theater at The Shed,545 West 30th Street,New York,464928.0,US
6226154,Real Friends,35046,Real Friends,136.0,NY,,,,,,,14203,1200.0,Town Ballroom,681 Main Street,Buffalo,1073.0,US
6263308,LANY,303766,LANY,128.0,OH,303766.0,LANY,band,2000000.0,457.0,Alternative,,,KEMBA Live!,405 Neil Avenue,Columbus,243.0,US
6179917,From Ashes To New,278397,From Ashes To New,69.0,NY,,,,,,,,,The Rapids Theatre,1711 Main Street,Niagara Falls,3616.0,US
6149750,Charles Wesley Godwin,767445,Charles Wesley Godwin,77.0,WV,767445.0,Charles Wesley Godwin,band,2000000.0,,,,,Metropolitan Theatre,369 High Street,Morgantown,3916.0,US
5988014,Duel of the Decades,606452,Duel of the Decades,69.0,NJ,,,,,,,,,The Wellmont Theater,5 Seymour Street,Montclair,734.0,US
6087363,Meshuggah with In Flames and Whitechapel,1232,Meshuggah,366.0,ON,,,,,,,,,History,1663 Queen Street East,Toronto,519028.0,Canada
5899125,The Charleston Christmas Special,300347,The Charleston Christmas Special,96.0,SC,,,,,,,29403,935.0,Charleston Music Hall,37 John Street,Charleston,1209.0,US
6209648,Atlanta Rhythm Section,10121,Atlanta Rhythm Section,102.0,WV,,,,,,,,,Charleston Theater,200 Civic Center Drive,Charleston,520807.0,US
6288581,Cherry Poppin' Daddies,444,Cherry Poppin' Daddies,105.0,TN,,,,,,,,,Paramount Center for the Arts Tennessee,518 State Street,Bristol,3922.0,US
6007387,John Pizzarelli,980,John Pizzarelli,158.0,NH,,,,,,,,,Jimmys Jazz and Blues Club,135 Congress Street,Portsmouth,519488.0,US
6124437,Darlene Love,7080,Darlene Love,118.0,NJ,,,,,,,07701,1543.0,Hackensack Meridian Health Theatre at Count Basie Center,99 Monmouth Street,Red Bank,297.0,US
6108156,Hot Mulligan,405099,Hot Mulligan,102.0,IL,405099.0,Hot Mulligan,band,2000000.0,457.0,Alternative,60640,4500.0,Byline Bank Aragon Ballroom,1106 West Lawrence Avenue,Chicago,999.0,US
6261583,Doug E. Fresh,6019,Doug E. Fresh,87.0,IN,6019.0,Doug E. Fresh,band,2000000.0,493.0,Rap,,,Walker Theater,617 Indiana Avenue,Indianapolis,6307.0,US
6197132,Taking Back Sunday - Friday,90,Taking Back Sunday,325.0,NJ,,,,,,,08872,2200.0,Starland Ballroom,570 Jernee Mill Road,Sayreville,233.0,US
6202892,Bobby Weir and Wolf Bros,338,Bob Weir,406.0,NY,338.0,Bob Weir,band,2000000.0,472.0,Classic Rock,10573,1800.0,The Capitol Theatre,149 Westchester Avenue,Port Chester,10406.0,US
6126699,Samantha Fish,22935,Samantha Fish,81.0,FL,,,,,,,33306,600.0,Culture Room,3045 N Federal Hwy,Fort Lauderdale,741.0,US
6221215,Driveways,333321,Driveways,50.0,PA,,,,,,,,,First Unitarian Church of Philadelphia,2125 Chestnut Street,Philadelphia,1024.0,US
6283688,Daniel O'Donnell,538,Daniel O'Donnell,124.0,FL,,,,,,,34236,1736.0,Van Wezel Performing Arts Hall,777 N. Tamiami Trail,Sarasota,1096.0,US
6157315,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,260.0,PA,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,17033,12500.0,Giant Center,550 Hersheypark Drive,Hershey,464.0,US
6008841,Billy Strings,299503,Billy Strings,251.0,PA,299503.0,Billy Strings,band,2000000.0,467.0,Folk,18702,8300.0,Mohegan Sun Arena at Casey Plaza,255 Highland Park Blvd,Wilkes Barre,2192.0,US
6112566,The Maine,2672,The Maine,104.0,TX,2672.0,The Maine,band,2000000.0,458.0,Indie,77002,1500.0,House of Blues Houston,1204 Caroline Street,Houston,405.0,US
6263552,Anastasia (Band),593266,Anastasia (Band),182.0,NY,,,,,,,,,White Plains Performing Arts Center,11 City Place,White Plains,51801.0,US
6256394,Jim Brickman,951,Jim Brickman,122.0,OH,,,,,,,43215,900.0,Southern Theatre,21 E Main St,Columbus,552.0,US
6229568,John Berry,23383,John Berry,75.0,GA,,,,,,,,,Cedartown Performing Arts Center,205 East Avenue,Cedartown,30824.0,US
6265285,Ingrid Michaelson,885,Ingrid Michaelson,143.0,NY,,,,,,,10003,2500.0,Webster Hall,125 East 11th Street,New York,463.0,US
6126584,Carbon Leaf,407,Carbon Leaf,129.0,VA,,,,,,,22305,500.0,Birchmere Music Hall,3701 Mt. Vernon Avenue,Alexandria,595.0,US
6276871,Eartheater,807525,Eartheater,262.0,NY,,,,,,,,,Elsewhere - Brooklyn,599 Johnson Avenue,Brooklyn,433695.0,US
6249806,CHUU,807299,CHUU,194.0,GA,,,,,,,30339,3000.0,Coca-Cola Roxy Theatre,800 Battery Ave SE,Atlanta,420461.0,US
6133182,Alan Menken,159,Alan Menken,111.0,ON,,,,,,,,,Meridian Theatres at Centerpointe,101 Centrepointe Drive,Ottawa,471743.0,Canada
6206244,Mariah Carey ,2494,Mariah Carey,340.0,MD,2494.0,Mariah Carey,band,2000000.0,452.0,Pop,,,CFG Bank Arena,201 West Baltimore St.,Baltimore,679.0,US
6232591,NewSong,96498,NewSong,43.0,MS,,,,,,,,,First Baptist Church,12190 Hwy 605,Pascagoula,81651.0,US
6196498,Odie Leigh,802221,Odie Leigh,24.0,VA,,,,,,,,,The Southern Cafe and Music Hall,103 S 1st St,Charlottesville,6139.0,US
6063380,The Irish Tenors,889,The Irish Tenors,237.0,MA,,,,,,,,,Plymouth Memorial Hall,83 Court Street,Plymouth,2583.0,US
6285805,Edwin McCain,671,Edwin McCain,178.0,SC,671.0,Edwin McCain,band,2000000.0,452.0,Pop,,,Newberry Opera House,1201 McKibben Street,Newberry,1836.0,US
6283837,Wilson Fairchild,317817,Wilson Fairchild,250.0,TX,,,,,,,,,Old Town Theatre,1023 12th Street,Huntsville,325104.0,US
6284195,The Doo Wop Project,75256,The Doo Wop Project,91.0,NY,,,,,,,10591,843.0,Tarrytown Music Hall,13 Main Street,Tarrytown,880.0,US
6125808,The Oak Ridge Boys,1356,The Oak Ridge Boys,224.0,IL,,,,,,,,,Effingham Performance Center,1325 Outer Belt West,Effingham,3263.0,US
6048234,Matteo Bocelli,803505,Matteo Bocelli,159.0,CT,,,,,,,,,Great Cedar Showroom at Foxwoods Resort Casino,39 Norwich Westerly Road,Mashantucket,56696.0,US
6157868,Home Free,75262,Home Free,89.0,IN,,,,,,,,,French Lick Resort,8670 West State Road 56,French Lick,2259.0,US
6287292,Upon A Burning Body,14865,Upon A Burning Body,53.0,TX,,,,,,,,,Vibes Event Center,8111 Meadow Leaf Drive,San Antonio,39299.0,US
6256739,Sexyy Red,805944,Sexyy Red,97.0,OH,805944.0,Sexyy Red,band,2000000.0,,,44115,1200.0,TempleLive Cleveland Masonic,3615 Euclid Avenue,Cleveland,4005.0,US
6091301,For King & Country,57788,For King & Country,142.0,TX,,,,,,,76107,13300.0,Dickies Arena,1911 Montgomery Street,Fort Worth,460055.0,US
6054612,Chevy Chase,216881,Chevy Chase,130.0,NJ,,,,,,,07102,2000.0,New Jersey Performing Arts Center,1 Center Street,Newark,665.0,US
6245475,Lil Wayne with Lola Brooke,1109,Lil Wayne,292.0,CT,1109.0,Lil Wayne,band,2000000.0,452.0,Pop,,,Total Mortgage Arena,600 Main Street,Bridgeport,1543.0,US
6166393,New West,57119,New West,126.0,ON,,,,,,,M4M 1H1,950.0,The Opera House,735 Queen Street East,Toronto,3362.0,Canada
6123871,Vitamin String Quartet,246322,Vitamin String Quartet,143.0,CT,,,,,,,06877,500.0,The Ridgefield Playhouse,80 East Ridge Road,Ridgefield,957.0,US
6221055,Christmas With Elvis,777236,Christmas With Elvis,66.0,NJ,,,,,,,,,Landis Theater,830 E Landis Avenue,Vineland,13109.0,US
6284022,Amanda Anne Platt & The Honeycutters,626726,Amanda Anne Platt & The Honeycutters,56.0,NC,,,,,,,28801,300.0,The Grey Eagle,185 Clingman Ave,Asheville,4723.0,US
6256901,Dexter and The Moonrocks,802991,Dexter and The Moonrocks,54.0,NC,,,,,,,,,Cat's Cradle,300 East Main Street,Carrboro,1076.0,US
6299824,Bret Michaels (21+),366,Bret Michaels,132.0,NY,,,,,,,,,The Vine at Del Lago Resort and Casino,1133 Route 414,Waterloo,421546.0,US
6255708,Bill Gaither,297,Bill Gaither,58.0,TN,,,,,,,,,World Outreach Church,1921 New Salem Road,Murfreesboro,104430.0,US
6091975,Polo G (Rescheduled from 9/9/23),699724,Polo G,143.0,QC,699724.0,Polo G,band,2000000.0,493.0,Rap,,,Place Bell,1950 Rue Claude,Laval,426031.0,Canada
6124420,Mae,1174,Mae,91.0,GA,,,,,,,30309,800.0,The Loft at Center Stage,1374 West Peachtree Street,Atlanta,1019.0,US
6194858,Peekaboo,671108,Peekaboo,90.0,MI,,,,,,,48342,1100.0,The Crofoot Ballroom,1 S. Saginaw,Pontiac,1010.0,US
6138336,A John Waters Christmas,18513,A John Waters Christmas,243.0,PA,,,,,,,19123,1200.0,Union Transfer - Philadelphia,1026 Spring Garden Street,Philadelphia,6153.0,US
6159686,Travis Scott,146225,Travis Scott,473.0,IL,146225.0,Travis Scott,band,2000000.0,491.0,Hip-Hop,,,United Center,1901 West Madison Street,Chicago,136.0,US
6061628,Grand Ole Opry,812,Grand Ole Opry,265.0,TN,,,,,,,37214,4400.0,Grand Ole Opry House,600 Opry Mills Drive,Nashville,4706.0,US
6113863,Stephen Sanchez,797186,Stephen Sanchez,131.0,LA,,,,,,,,,The Joy Theater - New Orleans,1200 Canal Street,New Orleans,7059.0,US
6185760,Brett Eldredge,19960,Brett Eldredge,120.0,MI,,,,,,,48201,5048.0,Fox Theatre Detroit,2211 Woodward Ave,Detroit,1195.0,US
6011897,Old Dominion,79728,Old Dominion,120.0,TN,79728.0,Old Dominion,band,2000000.0,450.0,Country,37203,19712.0,Bridgestone Arena,501 Broadway,Nashville,2195.0,US
5868262,Anita Baker,205,Anita Baker,263.0,TX,205.0,Anita Baker,band,2000000.0,468.0,Jazz,77002,19300.0,Toyota Center,1510 Polk Street,Houston,129.0,US
6294035,Lounge Fly - Stone Temple Pilots Tribute,662660,Queen Tribute,55.0,DE,,,,,,,,,The Queen,500 North Market Street,Wilmington,289673.0,US
6164127,Nefesh Mountain,710243,Nefesh Mountain,86.0,NJ,,,,,,,,,South Orange Performing Arts Center,1 SOPAC Way,South Orange,3562.0,US
6124296,Black Eyes,244696,Black Eyes,57.0,DC,,,,,,,20009,700.0,Black Cat,1811 14th St,Washington,1495.0,US
6137673,Darlingside,56321,Darlingside,59.0,MA,,,,,,,01060,800.0,Academy of Music Theatre - Northampton,274 Main Street,Northampton,73660.0,US
6284224,Rockin Elvis Christmas,58550,Rockin Elvis Christmas,55.0,MB,,,,,,,,,Club Regent Casino,1425 Regent Avenue West,Winnipeg,3736.0,Canada
6160101,Pink Talking Fish,270766,Pink Talking Fish,55.0,KY,,,,,,,41011,1200.0,Madison Theater,730 Madison Avenue,Covington,1186.0,US
6246492,Mike DelGuidice,347370,Mike DelGuidice,94.0,CT,,,,,,,,,Wall Street Theater,71 Wall Street,Norwalk,143642.0,US
6287166,Asleep at the Wheel,230,Asleep at the Wheel,78.0,TX,230.0,Asleep at the Wheel,band,2000000.0,450.0,Country,,,Corsicana Palace Theatre,112 West 6th Avenue,Corsicana,81940.0,US
6309443,Bask,148798,Bask,32.0,NC,,,,,,,,,Local 506,506 West Franklin Street,Chapel Hill,4080.0,US
6256032,The Vegabonds,88052,The Vegabonds,58.0,GA,,,,,,,30318,600.0,Terminal West,887 West Marietta St NW,Atlanta,7952.0,US
6134142,Sal Valentinetti (21+),599621,Sal Valentinetti,78.0,NJ,,,,,,,,,Kathedral Event Center,499 South Egg Harbor Road,Hammonton,421042.0,US
6186674,Luke Grimes,806438,Luke Grimes,29.0,DC,,,,,,,,,9:30 Club,815 V St. NW,Washington,538.0,US
6111232,Ashley McBryde with Will Jones,436785,Ashley McBryde,108.0,NC,436785.0,Ashley McBryde,band,2000000.0,450.0,Country,28206,2000.0,The Fillmore - Charlotte,820 Hamilton Street,Charlotte,568.0,US
6130514,We Are Scientists (18+),1999,We Are Scientists,74.0,NY,,,,,,,10002,575.0,Bowery Ballroom,6 Delancey Street,New York,719.0,US
6026072,Postmodern Jukebox,272825,Postmodern Jukebox,90.0,NY,,,,,,,,,Kodak Center,200 Ridge Rd W,Rochester,8225.0,US
6133414,Raul Malo,1503,Raul Malo,358.0,PA,,,,,,,,,New Hope Winery,6123 Lower York Road,New Hope,464759.0,US
6266757,38 Special,114,38 Special,106.0,WI,,,,,,,,,EPIC Event Center,2351 Holmgren Way,Green Bay,518792.0,US
6288550,Elvis Experience,260958,Elvis Experience,127.0,QC,,,,,,,H2X 3K2,2380.0,St. Denis Theatre,1594 St-Denis Street,Montreal,574.0,Canada
6133594,Jazz Is Dead,200704,Jazz Is Dead,47.0,SC,,,,,,,,,"The Senate - Columbia, SC",1022 Senate Street,Columbia,449242.0,US
6132766,Stayin Alive,8005,Stayin' Alive (Tribute to The Bee Gees),88.0,OH,,,,,,,,,Robins Theatre,160 E Market St,Warren,484599.0,US
6280075,ELVIS CHRISTMAS,383155,ELVIS CHRISTMAS,129.0,AL,,,,,,,,,Druid City Music Hall,1307 University Blvd,Tuscaloosa,2364.0,US
6073208,Kevin Gates,20099,Kevin Gates,126.0,GA,20099.0,Kevin Gates,band,2000000.0,493.0,Rap,,,James Brown Arena,601 7th Street,Augusta,1297.0,US
6125903,Corey Smith,501,Corey Smith,91.0,GA,,,,,,,30305,2500.0,Buckhead Theatre,3110 Roswell Road,Atlanta,3045.0,US
6200101,The Polyphonic Spree,1453,The Polyphonic Spree,114.0,TX,,,,,,,75201,1704.0,Majestic Theatre - Dallas,1925 Elm Street,Dallas,3621.0,US
6093527,Dogstar,804918,Dogstar,61.0,DC,,,,,,,20001,1242.0,The Howard Theatre,620 T Street Northwest,Washington,433042.0,US
6226253,Almost Queen,4463,Almost Queen,81.0,NY,,,,,,,,,Landmark Theatre,362 South Salina Street,Syracuse,1200.0,US
6232023,Samara Joy,797930,Samara Joy,181.0,NY,,,,,,,,,Apollo Theater,253 West 125th Street,New York,1817.0,US
6083354,Jon McLaughlin,991,Jon McLaughlin,86.0,MD,,,,,,,,,Rams Head On Stage - Annapolis,33 West Street,Annapolis,995.0,US
6049151,Marc Martel,306098,Marc Martel,165.0,FL,,,,,,,33131,4000.0,James L Knight Center,400 SE 2nd Ave,Miami,940.0,US
6099428,Straight No Chaser,1703,Straight No Chaser,154.0,NY,,,,,,,14202,3700.0,Shea's Performing Arts Center,646 Main Street,Buffalo,987.0,US
6173563,"Rod Wave with Ari Lennox, Toosii, and G Herbo",782153,Rod Wave,709.0,FL,782153.0,Rod Wave,band,2000000.0,491.0,Hip-Hop,32805,18500.0,Amway Center,400 West Church Street,Orlando,2652.0,US
6245512,The Connells,18027,The Connells,234.0,NC,,,,,,,27601,350.0,Lincoln Theatre - NC,126 East Cabarrus Street,Raleigh,3259.0,US
5971317,Bleu Jeans Bleu,778140,Bleu Jeans Bleu,76.0,QC,,,,,,,,,L`Etoile Banque Nationale,6000 Boulevard Rome,Brossard,49396.0,Canada
6162764,Scotty Austin,796762,Scotty Austin,46.0,NH,,,,,,,,,Bank of New Hampshire Stage,16 South Main Street,Concord,515396.0,US
6183144,Girl Named Tom,796666,Girl Named Tom,135.0,OH,,,,,,,,,People's Bank Theatre,222 Putnam St,Marietta,126908.0,US
6252535,Tomaseen Foley,295740,Tomaseen Foley,110.0,TX,,,,,,,,,Rockbox Theater,109 N Llano St,Fredericksburg,44491.0,US
6088668,Engelbert Humperdinck,691,Engelbert Humperdinck,215.0,NJ,,,,,,,,,Sound Waves at Hard Rock Hotel & Casino Atlantic City,1000 Boardwalk,Atlantic City,447957.0,US
6129405,The Four Horsemen - The Ultimate Tribute to Metallica,527739,The Four Horsemen (Metallica Tribute),96.0,PA,,,,,,,18229,1800.0,Penns Peak,325 Maury Road,Jim Thorpe,602.0,US
6143545,Lindsay Stirling,27573,Lindsey Stirling,388.0,NJ,,,,,,,,,Caesars Atlantic City,2100 Pacific Ave,Atlantic City,1094.0,US
6283863,Killing Time,780556,Killing Time,60.0,CT,,,,,,,,,Space Ballroom,295 Treadwell Street,Hamden,145802.0,US
